case,level_1,id,org:resource,concept:name,time:timestamp,org:role,case_start,time_from_start,time_from_last,time_from_start_category,time_from_last_category,case_end,cumulativeTimeS,remainingTimeS,executionTimeS,cumulativeTimeCategory,executionTimeCategory,remainingTimeNor,executionTimeD,cumulativeTimeD,remainingTimeD
21,92,st_step 86762_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-10 16:16:10+00:00,EMPLOYEE,2017-01-10 16:16:10+00:00,0,0.0,1,1,2017-01-16 16:32:14+00:00,0,519364,0.0,1,1,0.012810511800374614,0.0,0.0,6.011157407
21,93,st_step 86763_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-10 16:18:15+00:00,SUPERVISOR,2017-01-10 16:16:10+00:00,125,125.0,1,1,2017-01-16 16:32:14+00:00,125,519239,125.0,1,1,0.012807428579406185,0.001446759,0.001446759,6.009710648
21,94,dd_declaration 86760_19,SYSTEM,Request Payment,2017-01-12 09:07:05+00:00,UNDEFINED,2017-01-10 16:16:10+00:00,147055,146930.0,5,5,2017-01-16 16:32:14+00:00,147055,372309,146930.0,5,5,0.009183287324276755,1.700578704,1.702025463,4.309131944
21,95,dd_declaration 86760_20,SYSTEM,Payment Handled,2017-01-16 16:32:14+00:00,UNDEFINED,2017-01-10 16:16:10+00:00,519364,372309.0,6,6,2017-01-16 16:32:14+00:00,519364,0,372309.0,6,6,0.0,4.309131944,6.011157407,0.0
22,96,st_step 86770_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-10 18:01:58+00:00,EMPLOYEE,2017-01-10 18:01:58+00:00,0,0.0,1,1,2017-02-09 16:31:51+00:00,0,2586593,0.0,1,1,0.06380030219512013,0.0,0.0,29.937418981
22,97,st_step 86768_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-10 18:06:23+00:00,SUPERVISOR,2017-01-10 18:01:58+00:00,265,265.0,1,1,2017-02-09 16:31:51+00:00,265,2586328,265.0,1,1,0.06379376576666707,0.00306713,0.00306713,29.934351852
22,98,st_step 86769_0,STAFF MEMBER,Declaration REJECTED by MISSING,2017-01-12 09:48:18+00:00,MISSING,2017-01-10 18:01:58+00:00,143180,142915.0,5,5,2017-02-09 16:31:51+00:00,143180,2443413,142915.0,5,5,0.06026865756904355,1.654108796,1.657175926,28.280243056
22,99,st_step 86766_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-31 17:23:34+00:00,EMPLOYEE,2017-01-10 18:01:58+00:00,1812096,1668916.0,7,7,2017-02-09 16:31:51+00:00,1812096,774497,1668916.0,7,7,0.019103563123078877,19.316157407,20.973333333,8.964085648
22,100,st_step 86767_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-31 17:23:37+00:00,SUPERVISOR,2017-01-10 18:01:58+00:00,1812099,3.0,7,1,2017-02-09 16:31:51+00:00,1812099,774494,3.0,7,1,0.019103489125775634,3.4722e-05,20.973368056,8.964050926
22,101,dd_declaration 86764_19,SYSTEM,Request Payment,2017-02-06 07:46:13+00:00,UNDEFINED,2017-01-10 18:01:58+00:00,2295855,483756.0,7,6,2017-02-09 16:31:51+00:00,2295855,290738,483756.0,7,6,0.007171275983351396,5.599027778,26.572395833,3.365023148
22,102,dd_declaration 86764_20,SYSTEM,Payment Handled,2017-02-09 16:31:51+00:00,UNDEFINED,2017-01-10 18:01:58+00:00,2586593,290738.0,7,6,2017-02-09 16:31:51+00:00,2586593,0,290738.0,7,6,0.0,3.365023148,29.937418981,0.0
23,103,st_step 86774_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-11 10:17:42+00:00,EMPLOYEE,2017-01-11 10:17:42+00:00,0,0.0,1,1,2017-01-16 16:32:14+00:00,0,454472,0.0,1,1,0.01120990079970859,0.0,0.0,5.260092593
23,104,st_step 86775_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-01-11 10:17:48+00:00,PRE_APPROVER,2017-01-11 10:17:42+00:00,6,6.0,1,1,2017-01-16 16:32:14+00:00,6,454466,6.0,1,1,0.011209752805102105,6.9444e-05,6.9444e-05,5.260023148
23,105,st_step 86773_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-11 14:47:37+00:00,SUPERVISOR,2017-01-11 10:17:42+00:00,16195,16189.0,4,4,2017-01-16 16:32:14+00:00,16195,438277,16189.0,4,4,0.010810438691039011,0.187372685,0.18744213,5.072650463
23,106,dd_declaration 86771_19,SYSTEM,Request Payment,2017-01-11 16:17:49+00:00,UNDEFINED,2017-01-11 10:17:42+00:00,21607,5412.0,4,3,2017-01-16 16:32:14+00:00,21607,432865,5412.0,4,3,0.010676947555989936,0.062638889,0.250081019,5.010011574
23,107,dd_declaration 86771_20,SYSTEM,Payment Handled,2017-01-16 16:32:14+00:00,UNDEFINED,2017-01-11 10:17:42+00:00,454472,432865.0,6,6,2017-01-16 16:32:14+00:00,454472,0,432865.0,6,6,0.0,5.010011574,5.260092593,0.0
24,108,st_step 86845_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-11 19:01:20+00:00,EMPLOYEE,2017-01-11 19:01:20+00:00,0,0.0,1,1,2017-01-19 16:31:49+00:00,0,682229,0.0,1,1,0.016827702064559292,0.0,0.0,7.896168981
24,109,st_step 86846_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-11 19:01:25+00:00,SUPERVISOR,2017-01-11 19:01:20+00:00,5,5.0,1,1,2017-01-19 16:31:49+00:00,5,682224,5.0,1,1,0.016827578735720557,5.787e-05,5.787e-05,7.896111111
24,110,st_step 86844_0,STAFF MEMBER,Declaration REJECTED by MISSING,2017-01-12 10:53:52+00:00,MISSING,2017-01-11 19:01:20+00:00,57152,57147.0,5,5,2017-01-19 16:31:49+00:00,57152,625077,57147.0,5,5,0.015418004106258352,0.661423611,0.661481481,7.2346875
24,111,st_step 86842_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-12 12:20:00+00:00,EMPLOYEE,2017-01-11 19:01:20+00:00,62320,5168.0,5,3,2017-01-19 16:31:49+00:00,62320,619909,5168.0,5,3,0.015290531418539649,0.059814815,0.721296296,7.174872685
24,112,st_step 86843_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-12 12:20:02+00:00,SUPERVISOR,2017-01-11 19:01:20+00:00,62322,2.0,5,1,2017-01-19 16:31:49+00:00,62322,619907,2.0,5,1,0.015290482087004155,2.3148e-05,0.721319444,7.174849537
24,113,dd_declaration 86840_19,SYSTEM,Request Payment,2017-01-16 14:44:56+00:00,UNDEFINED,2017-01-11 19:01:20+00:00,416616,354294.0,6,6,2017-01-19 16:31:49+00:00,416616,265613,354294.0,6,6,0.006551548568697296,4.100625,4.821944444,3.074224537
24,114,dd_declaration 86840_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-11 19:01:20+00:00,682229,265613.0,6,6,2017-01-19 16:31:49+00:00,682229,0,265613.0,6,6,0.0,3.074224537,7.896168981,0.0
25,115,st_step 86781_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-12 08:46:47+00:00,EMPLOYEE,2017-01-12 08:46:47+00:00,0,0.0,1,1,2017-02-09 16:31:51+00:00,0,2447104,0.0,1,1,0.060359698917799305,0.0,0.0,28.322962963
25,116,st_step 86782_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-12 08:46:57+00:00,SUPERVISOR,2017-01-12 08:46:47+00:00,10,10.0,1,1,2017-02-09 16:31:51+00:00,10,2447094,10.0,1,1,0.060359452260121835,0.000115741,0.000115741,28.322847222
25,117,st_step 86780_0,STAFF MEMBER,Declaration REJECTED by MISSING,2017-01-12 09:48:42+00:00,MISSING,2017-01-12 08:46:47+00:00,3715,3705.0,3,3,2017-02-09 16:31:51+00:00,3715,2443389,3705.0,3,3,0.06026806559061761,0.042881944,0.042997685,28.279965278
25,118,st_step 86778_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-02-01 12:11:47+00:00,EMPLOYEE,2017-01-12 08:46:47+00:00,1740300,1736585.0,7,7,2017-02-09 16:31:51+00:00,1740300,706804,1736585.0,7,7,0.017433863306952308,20.099363426,20.142361111,8.180601852
25,119,st_step 86779_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-02-01 12:12:55+00:00,SUPERVISOR,2017-01-12 08:46:47+00:00,1740368,68.0,7,1,2017-02-09 16:31:51+00:00,1740368,706736,68.0,7,1,0.017432186034745483,0.000787037,20.143148148,8.179814815
25,120,dd_declaration 86776_19,SYSTEM,Request Payment,2017-02-06 07:50:08+00:00,UNDEFINED,2017-01-12 08:46:47+00:00,2156601,416233.0,7,6,2017-02-09 16:31:51+00:00,2156601,290503,416233.0,7,6,0.007165479527930751,4.817511574,24.960659722,3.362303241
25,121,dd_declaration 86776_20,SYSTEM,Payment Handled,2017-02-09 16:31:51+00:00,UNDEFINED,2017-01-12 08:46:47+00:00,2447104,290503.0,7,6,2017-02-09 16:31:51+00:00,2447104,0,290503.0,7,6,0.0,3.362303241,28.322962963,0.0
26,122,st_step 86785_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-12 10:43:54+00:00,EMPLOYEE,2017-01-12 10:43:54+00:00,0,0.0,1,1,2017-01-19 16:31:49+00:00,0,625675,0.0,1,1,0.015432754235371313,0.0,0.0,7.241608796
26,123,st_step 86786_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-12 10:44:00+00:00,SUPERVISOR,2017-01-12 10:43:54+00:00,6,6.0,1,1,2017-01-19 16:31:49+00:00,6,625669,6.0,1,1,0.015432606240764828,6.9444e-05,6.9444e-05,7.241539352
26,124,dd_declaration 86783_19,SYSTEM,Request Payment,2017-01-17 10:31:27+00:00,UNDEFINED,2017-01-12 10:43:54+00:00,431253,431247.0,6,6,2017-01-19 16:31:49+00:00,431253,194422,431247.0,6,6,0.004795567896990228,4.991284722,4.991354167,2.25025463
26,125,dd_declaration 86783_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-12 10:43:54+00:00,625675,194422.0,6,5,2017-01-19 16:31:49+00:00,625675,0,194422.0,6,5,0.0,2.25025463,7.241608796,0.0
27,126,st_step 86850_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-12 14:54:04+00:00,EMPLOYEE,2017-01-12 14:54:04+00:00,0,0.0,1,1,2017-01-23 16:32:00+00:00,0,956276,0.0,1,1,0.023587281718438387,0.0,0.0,11.068009259
27,127,st_step 86849_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-12 15:22:34+00:00,SUPERVISOR,2017-01-12 14:54:04+00:00,1710,1710.0,2,2,2017-01-23 16:32:00+00:00,1710,954566,1710.0,2,2,0.023545103255590286,0.019791667,0.019791667,11.048217593
27,128,dd_declaration 86847_19,SYSTEM,Request Payment,2017-01-19 14:16:37+00:00,UNDEFINED,2017-01-12 14:54:04+00:00,602553,600843.0,6,6,2017-01-23 16:32:00+00:00,602553,353723,600843.0,6,6,0.008724849364923078,6.954201389,6.973993056,4.094016204
27,129,dd_declaration 86847_20,SYSTEM,Payment Handled,2017-01-23 16:32:00+00:00,UNDEFINED,2017-01-12 14:54:04+00:00,956276,353723.0,6,6,2017-01-23 16:32:00+00:00,956276,0,353723.0,6,6,0.0,4.094016204,11.068009259,0.0
28,130,st_step 86853_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-12 15:31:10+00:00,EMPLOYEE,2017-01-12 15:31:10+00:00,0,0.0,1,1,2017-01-16 16:32:14+00:00,0,349264,0.0,1,1,0.008614864706537302,0.0,0.0,4.042407407
28,131,st_step 86854_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-12 15:31:54+00:00,SUPERVISOR,2017-01-12 15:31:10+00:00,44,44.0,1,1,2017-01-16 16:32:14+00:00,44,349220,44.0,1,1,0.008613779412756414,0.000509259,0.000509259,4.041898148
28,132,dd_declaration 86851_19,SYSTEM,Request Payment,2017-01-13 13:08:54+00:00,UNDEFINED,2017-01-12 15:31:10+00:00,77864,77820.0,5,5,2017-01-16 16:32:14+00:00,77864,271400,77820.0,5,5,0.006694289366651655,0.900694444,0.901203704,3.141203704
28,133,dd_declaration 86851_20,SYSTEM,Payment Handled,2017-01-16 16:32:14+00:00,UNDEFINED,2017-01-12 15:31:10+00:00,349264,271400.0,6,6,2017-01-16 16:32:14+00:00,349264,0,271400.0,6,6,0.0,3.141203704,4.042407407,0.0
29,134,st_step 86574_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-12 15:36:54+00:00,EMPLOYEE,2017-01-12 15:36:54+00:00,0,0.0,1,1,2017-01-16 16:32:14+00:00,0,348920,0.0,1,1,0.008606379682432186,0.0,0.0,4.038425926
29,135,st_step 86575_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-12 15:37:25+00:00,SUPERVISOR,2017-01-12 15:36:54+00:00,31,31.0,1,1,2017-01-16 16:32:14+00:00,31,348889,31.0,1,1,0.008605615043632017,0.000358796,0.000358796,4.03806713
29,136,dd_declaration 86572_19,SYSTEM,Request Payment,2017-01-13 13:07:43+00:00,UNDEFINED,2017-01-12 15:36:54+00:00,77449,77418.0,5,5,2017-01-16 16:32:14+00:00,77449,271471,77418.0,5,5,0.006696040636161723,0.896041667,0.896400463,3.142025463
29,137,dd_declaration 86572_20,SYSTEM,Payment Handled,2017-01-16 16:32:14+00:00,UNDEFINED,2017-01-12 15:36:54+00:00,348920,271471.0,6,6,2017-01-16 16:32:14+00:00,348920,0,271471.0,6,6,0.0,3.142025463,4.038425926,0.0
30,138,st_step 86578_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-12 15:39:51+00:00,EMPLOYEE,2017-01-12 15:39:51+00:00,0,0.0,1,1,2017-01-16 16:32:14+00:00,0,348743,0.0,1,1,0.008602013841540893,0.0,0.0,4.036377315
30,139,st_step 86579_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-12 15:39:59+00:00,SUPERVISOR,2017-01-12 15:39:51+00:00,8,8.0,1,1,2017-01-16 16:32:14+00:00,8,348735,8.0,1,1,0.008601816515398913,9.2593e-05,9.2593e-05,4.036284722
30,140,dd_declaration 86576_19,SYSTEM,Request Payment,2017-01-13 13:06:58+00:00,UNDEFINED,2017-01-12 15:39:51+00:00,77227,77219.0,5,5,2017-01-16 16:32:14+00:00,77227,271516,77219.0,5,5,0.006697150595710357,0.893738426,0.893831019,3.142546296
30,141,dd_declaration 86576_20,SYSTEM,Payment Handled,2017-01-16 16:32:14+00:00,UNDEFINED,2017-01-12 15:39:51+00:00,348743,271516.0,6,6,2017-01-16 16:32:14+00:00,348743,0,271516.0,6,6,0.0,3.142546296,4.036377315,0.0
31,142,st_step 86857_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-12 15:51:35+00:00,EMPLOYEE,2017-01-12 15:51:35+00:00,0,0.0,1,1,2017-01-19 16:31:49+00:00,0,607214,0.0,1,1,0.014977399496986066,0.0,0.0,7.027939815
31,143,st_step 86858_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-12 15:51:49+00:00,SUPERVISOR,2017-01-12 15:51:35+00:00,14,14.0,1,1,2017-01-19 16:31:49+00:00,14,607200,14.0,1,1,0.014977054176237601,0.000162037,0.000162037,7.027777778
31,144,dd_declaration 86855_19,SYSTEM,Request Payment,2017-01-16 08:54:32+00:00,UNDEFINED,2017-01-12 15:51:35+00:00,320577,320563.0,6,6,2017-01-19 16:31:49+00:00,320577,286637,320563.0,6,6,0.007070121669819199,3.710219907,3.710381944,3.31755787
31,145,dd_declaration 86855_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-12 15:51:35+00:00,607214,286637.0,6,6,2017-01-19 16:31:49+00:00,607214,0,286637.0,6,6,0.0,3.31755787,7.027939815,0.0
32,146,st_step 86861_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-13 07:57:38+00:00,EMPLOYEE,2017-01-13 07:57:38+00:00,0,0.0,1,1,2017-01-23 16:32:00+00:00,0,894862,0.0,1,1,0.02207245825799791,0.0,0.0,10.357199074
32,147,st_step 86862_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-13 07:57:49+00:00,SUPERVISOR,2017-01-13 07:57:38+00:00,11,11.0,1,1,2017-01-23 16:32:00+00:00,11,894851,11.0,1,1,0.02207218693455269,0.000127315,0.000127315,10.357071759
32,148,dd_declaration 86859_19,SYSTEM,Request Payment,2017-01-18 08:38:55+00:00,UNDEFINED,2017-01-13 07:57:38+00:00,434477,434466.0,6,6,2017-01-23 16:32:00+00:00,434477,460385,434466.0,6,6,0.011355749484399123,5.028541667,5.028668981,5.328530093
32,149,dd_declaration 86859_20,SYSTEM,Payment Handled,2017-01-23 16:32:00+00:00,UNDEFINED,2017-01-13 07:57:38+00:00,894862,460385.0,6,6,2017-01-23 16:32:00+00:00,894862,0,460385.0,6,6,0.0,5.328530093,10.357199074,0.0
33,150,st_step 86865_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-13 09:19:09+00:00,EMPLOYEE,2017-01-13 09:19:09+00:00,0,0.0,1,1,2017-01-19 16:31:49+00:00,0,544360,0.0,1,1,0.013427057330989296,0.0,0.0,6.300462963
33,151,st_step 86866_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-13 09:30:06+00:00,SUPERVISOR,2017-01-13 09:19:09+00:00,657,657.0,2,2,2017-01-19 16:31:49+00:00,657,543703,657.0,2,2,0.013410851921579236,0.007604167,0.007604167,6.292858796
33,152,dd_declaration 86863_19,SYSTEM,Request Payment,2017-01-16 14:43:50+00:00,UNDEFINED,2017-01-13 09:19:09+00:00,278681,278024.0,6,6,2017-01-19 16:31:49+00:00,278681,265679,278024.0,6,6,0.006553176509368626,3.21787037,3.225474537,3.074988426
33,153,dd_declaration 86863_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-13 09:19:09+00:00,544360,265679.0,6,6,2017-01-19 16:31:49+00:00,544360,0,265679.0,6,6,0.0,3.074988426,6.300462963,0.0
34,154,st_step 86869_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-13 10:04:14+00:00,EMPLOYEE,2017-01-13 10:04:14+00:00,0,0.0,1,1,2017-01-19 16:31:49+00:00,0,541655,0.0,1,1,0.013360336429232506,0.0,0.0,6.269155093
34,155,st_step 86870_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-13 10:12:42+00:00,SUPERVISOR,2017-01-13 10:04:14+00:00,508,508.0,2,2,2017-01-19 16:31:49+00:00,508,541147,508.0,2,2,0.013347806219216813,0.00587963,0.00587963,6.263275463
34,156,dd_declaration 86867_19,SYSTEM,Request Payment,2017-01-17 10:29:59+00:00,UNDEFINED,2017-01-13 10:04:14+00:00,347145,346637.0,6,6,2017-01-19 16:31:49+00:00,347145,194510,346637.0,6,6,0.004797738484552002,4.012002315,4.017881944,2.251273148
34,157,dd_declaration 86867_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-13 10:04:14+00:00,541655,194510.0,6,5,2017-01-19 16:31:49+00:00,541655,0,194510.0,6,5,0.0,2.251273148,6.269155093,0.0
35,158,st_step 86873_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-13 14:25:57+00:00,EMPLOYEE,2017-01-13 14:25:57+00:00,0,0.0,1,1,2017-01-30 16:31:35+00:00,0,1476338,0.0,1,1,0.03641501022470071,0.0,0.0,17.08724537
35,159,st_step 86874_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-13 14:33:48+00:00,SUPERVISOR,2017-01-13 14:25:57+00:00,471,471.0,2,2,2017-01-30 16:31:35+00:00,471,1475867,471.0,2,2,0.03640339264809166,0.005451389,0.005451389,17.081793981
35,160,dd_declaration 86871_19,SYSTEM,Request Payment,2017-01-25 09:30:05+00:00,UNDEFINED,2017-01-13 14:25:57+00:00,1019048,1018577.0,6,6,2017-01-30 16:31:35+00:00,1019048,457290,1018577.0,6,6,0.011279408933220837,11.789085648,11.794537037,5.292708333
35,161,dd_declaration 86871_20,SYSTEM,Payment Handled,2017-01-30 16:31:35+00:00,UNDEFINED,2017-01-13 14:25:57+00:00,1476338,457290.0,7,6,2017-01-30 16:31:35+00:00,1476338,0,457290.0,7,6,0.0,5.292708333,17.08724537,0.0
36,162,st_step 86582_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-13 14:50:28+00:00,EMPLOYEE,2017-01-13 14:50:28+00:00,0,0.0,1,1,2017-01-19 16:31:49+00:00,0,524481,0.0,1,1,0.012936726533938197,0.0,0.0,6.070381944
36,163,st_step 86583_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-13 14:52:06+00:00,SUPERVISOR,2017-01-13 14:50:28+00:00,98,98.0,1,1,2017-01-19 16:31:49+00:00,98,524383,98.0,1,1,0.01293430928869895,0.001134259,0.001134259,6.069247685
36,164,dd_declaration 86580_19,SYSTEM,Request Payment,2017-01-16 09:00:37+00:00,UNDEFINED,2017-01-13 14:50:28+00:00,238209,238111.0,5,5,2017-01-19 16:31:49+00:00,238209,286272,238111.0,5,5,0.007061118664591388,2.755914352,2.757048611,3.313333333
36,165,dd_declaration 86580_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-13 14:50:28+00:00,524481,286272.0,6,6,2017-01-19 16:31:49+00:00,524481,0,286272.0,6,6,0.0,3.313333333,6.070381944,0.0
37,166,st_step 86587_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-13 17:42:03+00:00,EMPLOYEE,2017-01-13 17:42:03+00:00,0,0.0,1,1,2017-01-19 16:31:49+00:00,0,514186,0.0,1,1,0.012682792454978437,0.0,0.0,5.951226852
37,167,st_step 86586_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-13 17:47:27+00:00,SUPERVISOR,2017-01-13 17:42:03+00:00,324,324.0,1,1,2017-01-19 16:31:49+00:00,324,513862,324.0,1,1,0.012674800746228272,0.00375,0.00375,5.947476852
37,168,dd_declaration 86584_19,SYSTEM,Request Payment,2017-01-16 08:59:40+00:00,UNDEFINED,2017-01-13 17:42:03+00:00,227857,227533.0,5,5,2017-01-19 16:31:49+00:00,227857,286329,227533.0,5,5,0.007062524613352991,2.633483796,2.637233796,3.313993056
37,169,dd_declaration 86584_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-13 17:42:03+00:00,514186,286329.0,6,6,2017-01-19 16:31:49+00:00,514186,0,286329.0,6,6,0.0,3.313993056,5.951226852,0.0
38,170,st_step 86878_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-14 14:49:35+00:00,EMPLOYEE,2017-01-14 14:49:35+00:00,0,0.0,1,1,2017-01-23 16:32:00+00:00,0,783745,0.0,1,1,0.01933167214320708,0.0,0.0,9.071122685
38,171,st_step 86879_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-01-14 14:49:50+00:00,PRE_APPROVER,2017-01-14 14:49:35+00:00,15,15.0,1,1,2017-01-23 16:32:00+00:00,15,783730,15.0,1,1,0.019331302156690867,0.000173611,0.000173611,9.070949074
38,172,st_step 86877_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-17 09:42:23+00:00,SUPERVISOR,2017-01-14 14:49:35+00:00,240768,240753.0,5,5,2017-01-23 16:32:00+00:00,240768,542977,240753.0,5,5,0.013392944574194605,2.786493056,2.786666667,6.284456019
38,173,dd_declaration 86875_19,SYSTEM,Request Payment,2017-01-19 09:52:26+00:00,UNDEFINED,2017-01-14 14:49:35+00:00,414171,173403.0,6,5,2017-01-23 16:32:00+00:00,414171,369574,173403.0,6,5,0.009115826449487541,2.006979167,4.793645833,4.277476852
38,174,dd_declaration 86875_20,SYSTEM,Payment Handled,2017-01-23 16:32:00+00:00,UNDEFINED,2017-01-14 14:49:35+00:00,783745,369574.0,6,6,2017-01-23 16:32:00+00:00,783745,0,369574.0,6,6,0.0,4.277476852,9.071122685,0.0
39,175,st_step 86591_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-15 22:38:01+00:00,EMPLOYEE,2017-01-15 22:38:01+00:00,0,0.0,1,1,2017-02-16 16:31:48+00:00,0,2742827,0.0,1,1,0.06765393375337163,0.0,0.0,31.74568287
39,176,st_step 86590_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-15 22:39:30+00:00,SUPERVISOR,2017-01-15 22:38:01+00:00,89,89.0,1,1,2017-02-16 16:31:48+00:00,89,2742738,89.0,1,1,0.06765173850004211,0.001030093,0.001030093,31.744652778
39,177,dd_declaration 86588_19,SYSTEM,Request Payment,2017-01-18 08:41:20+00:00,UNDEFINED,2017-01-15 22:38:01+00:00,208999,208910.0,5,5,2017-02-16 16:31:48+00:00,208999,2533828,208910.0,5,5,0.06249881295992715,2.417939815,2.418969907,29.326712963
39,178,dd_declaration 86588_20,SYSTEM,Payment Handled,2017-02-16 16:31:48+00:00,UNDEFINED,2017-01-15 22:38:01+00:00,2742827,2533828.0,7,7,2017-02-16 16:31:48+00:00,2742827,0,2533828.0,7,7,0.0,29.326712963,31.74568287,0.0
40,179,st_step 86594_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-16 07:35:41+00:00,EMPLOYEE,2017-01-16 07:35:41+00:00,0,0.0,1,1,2017-01-30 16:31:35+00:00,0,1241754,0.0,1,1,0.030628815763438316,0.0,0.0,14.372152778
40,180,st_step 86595_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-16 07:35:51+00:00,SUPERVISOR,2017-01-16 07:35:41+00:00,10,10.0,1,1,2017-01-30 16:31:35+00:00,10,1241744,10.0,1,1,0.030628569105760842,0.000115741,0.000115741,14.372037037
40,181,dd_declaration 86592_19,SYSTEM,Request Payment,2017-01-25 09:29:36+00:00,UNDEFINED,2017-01-16 07:35:41+00:00,784435,784425.0,6,6,2017-01-30 16:31:35+00:00,784435,457319,784425.0,6,6,0.011280124240485512,9.078993056,9.079108796,5.293043981
40,182,dd_declaration 86592_20,SYSTEM,Payment Handled,2017-01-30 16:31:35+00:00,UNDEFINED,2017-01-16 07:35:41+00:00,1241754,457319.0,6,6,2017-01-30 16:31:35+00:00,1241754,0,457319.0,6,6,0.0,5.293043981,14.372152778,0.0
41,183,st_step 86883_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-16 14:18:35+00:00,EMPLOYEE,2017-01-16 14:18:35+00:00,0,0.0,1,1,2017-01-19 16:31:49+00:00,0,267194,0.0,1,1,0.006590545147505978,0.0,0.0,3.092523148
41,184,st_step 86882_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-16 14:20:19+00:00,SUPERVISOR,2017-01-16 14:18:35+00:00,104,104.0,1,1,2017-01-19 16:31:49+00:00,104,267090,104.0,1,1,0.0065879799076602455,0.001203704,0.001203704,3.091319444
