case,id,org:resource,concept:name,time:timestamp,org:role,case_start,time_from_start,time_from_last,time_from_start_category,time_from_last_category
33,dd_declaration 86863_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-13 09:19:09+00:00,544360,265679.0,6,6
34,st_step 86869_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-13 10:04:14+00:00,EMPLOYEE,2017-01-13 10:04:14+00:00,0,0.0,1,1
34,st_step 86870_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-13 10:12:42+00:00,SUPERVISOR,2017-01-13 10:04:14+00:00,508,508.0,2,2
34,dd_declaration 86867_19,SYSTEM,Request Payment,2017-01-17 10:29:59+00:00,UNDEFINED,2017-01-13 10:04:14+00:00,347145,346637.0,6,6
34,dd_declaration 86867_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-13 10:04:14+00:00,541655,194510.0,6,5
35,st_step 86873_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-13 14:25:57+00:00,EMPLOYEE,2017-01-13 14:25:57+00:00,0,0.0,1,1
35,st_step 86874_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-13 14:33:48+00:00,SUPERVISOR,2017-01-13 14:25:57+00:00,471,471.0,2,2
35,dd_declaration 86871_19,SYSTEM,Request Payment,2017-01-25 09:30:05+00:00,UNDEFINED,2017-01-13 14:25:57+00:00,1019048,1018577.0,6,6
35,dd_declaration 86871_20,SYSTEM,Payment Handled,2017-01-30 16:31:35+00:00,UNDEFINED,2017-01-13 14:25:57+00:00,1476338,457290.0,7,6
36,st_step 86582_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-13 14:50:28+00:00,EMPLOYEE,2017-01-13 14:50:28+00:00,0,0.0,1,1
36,st_step 86583_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-13 14:52:06+00:00,SUPERVISOR,2017-01-13 14:50:28+00:00,98,98.0,1,1
36,dd_declaration 86580_19,SYSTEM,Request Payment,2017-01-16 09:00:37+00:00,UNDEFINED,2017-01-13 14:50:28+00:00,238209,238111.0,5,5
36,dd_declaration 86580_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-13 14:50:28+00:00,524481,286272.0,6,6
37,st_step 86587_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-13 17:42:03+00:00,EMPLOYEE,2017-01-13 17:42:03+00:00,0,0.0,1,1
37,st_step 86586_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-13 17:47:27+00:00,SUPERVISOR,2017-01-13 17:42:03+00:00,324,324.0,1,1
37,dd_declaration 86584_19,SYSTEM,Request Payment,2017-01-16 08:59:40+00:00,UNDEFINED,2017-01-13 17:42:03+00:00,227857,227533.0,5,5
37,dd_declaration 86584_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-13 17:42:03+00:00,514186,286329.0,6,6
38,st_step 86878_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-14 14:49:35+00:00,EMPLOYEE,2017-01-14 14:49:35+00:00,0,0.0,1,1
38,st_step 86879_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-01-14 14:49:50+00:00,PRE_APPROVER,2017-01-14 14:49:35+00:00,15,15.0,1,1
38,st_step 86877_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-17 09:42:23+00:00,SUPERVISOR,2017-01-14 14:49:35+00:00,240768,240753.0,5,5
38,dd_declaration 86875_19,SYSTEM,Request Payment,2017-01-19 09:52:26+00:00,UNDEFINED,2017-01-14 14:49:35+00:00,414171,173403.0,6,5
38,dd_declaration 86875_20,SYSTEM,Payment Handled,2017-01-23 16:32:00+00:00,UNDEFINED,2017-01-14 14:49:35+00:00,783745,369574.0,6,6
39,st_step 86591_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-15 22:38:01+00:00,EMPLOYEE,2017-01-15 22:38:01+00:00,0,0.0,1,1
39,st_step 86590_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-15 22:39:30+00:00,SUPERVISOR,2017-01-15 22:38:01+00:00,89,89.0,1,1
39,dd_declaration 86588_19,SYSTEM,Request Payment,2017-01-18 08:41:20+00:00,UNDEFINED,2017-01-15 22:38:01+00:00,208999,208910.0,5,5
39,dd_declaration 86588_20,SYSTEM,Payment Handled,2017-02-16 16:31:48+00:00,UNDEFINED,2017-01-15 22:38:01+00:00,2742827,2533828.0,7,7
40,st_step 86594_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-16 07:35:41+00:00,EMPLOYEE,2017-01-16 07:35:41+00:00,0,0.0,1,1
40,st_step 86595_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-16 07:35:51+00:00,SUPERVISOR,2017-01-16 07:35:41+00:00,10,10.0,1,1
40,dd_declaration 86592_19,SYSTEM,Request Payment,2017-01-25 09:29:36+00:00,UNDEFINED,2017-01-16 07:35:41+00:00,784435,784425.0,6,6
40,dd_declaration 86592_20,SYSTEM,Payment Handled,2017-01-30 16:31:35+00:00,UNDEFINED,2017-01-16 07:35:41+00:00,1241754,457319.0,6,6
41,st_step 86883_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-16 14:18:35+00:00,EMPLOYEE,2017-01-16 14:18:35+00:00,0,0.0,1,1
41,st_step 86882_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-16 14:20:19+00:00,SUPERVISOR,2017-01-16 14:18:35+00:00,104,104.0,1,1
41,dd_declaration 86880_19,SYSTEM,Request Payment,2017-01-17 10:27:44+00:00,UNDEFINED,2017-01-16 14:18:35+00:00,72549,72445.0,5,5
41,dd_declaration 86880_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-16 14:18:35+00:00,267194,194645.0,6,5
42,st_step 86887_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-16 14:52:44+00:00,EMPLOYEE,2017-01-16 14:52:44+00:00,0,0.0,1,1
42,st_step 86886_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-16 16:39:23+00:00,SUPERVISOR,2017-01-16 14:52:44+00:00,6399,6399.0,3,3
42,dd_declaration 86884_19,SYSTEM,Request Payment,2017-01-17 14:36:18+00:00,UNDEFINED,2017-01-16 14:52:44+00:00,85414,79015.0,5,5
42,dd_declaration 86884_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-16 14:52:44+00:00,265145,179731.0,6,5
43,st_step 86890_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-17 08:50:34+00:00,EMPLOYEE,2017-01-17 08:50:34+00:00,0,0.0,1,1
43,st_step 86891_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-17 09:02:53+00:00,SUPERVISOR,2017-01-17 08:50:34+00:00,739,739.0,2,2
43,dd_declaration 86888_19,SYSTEM,Request Payment,2017-01-17 14:35:33+00:00,UNDEFINED,2017-01-17 08:50:34+00:00,20699,19960.0,4,4
43,dd_declaration 86888_20,SYSTEM,Payment Handled,2017-01-19 16:31:49+00:00,UNDEFINED,2017-01-17 08:50:34+00:00,200475,179776.0,5,5
44,st_step 86599_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-17 09:30:00+00:00,EMPLOYEE,2017-01-17 09:30:00+00:00,0,0.0,1,1
44,st_step 86598_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-17 09:30:33+00:00,SUPERVISOR,2017-01-17 09:30:00+00:00,33,33.0,1,1
44,dd_declaration 86596_19,SYSTEM,Request Payment,2017-01-20 07:56:30+00:00,UNDEFINED,2017-01-17 09:30:00+00:00,253590,253557.0,6,6
44,dd_declaration 86596_20,SYSTEM,Payment Handled,2017-01-23 16:32:00+00:00,UNDEFINED,2017-01-17 09:30:00+00:00,543720,290130.0,6,6
45,st_step 86602_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-17 09:51:09+00:00,EMPLOYEE,2017-01-17 09:51:09+00:00,0,0.0,1,1
45,st_step 86603_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-17 09:51:45+00:00,SUPERVISOR,2017-01-17 09:51:09+00:00,36,36.0,1,1
45,dd_declaration 86600_19,SYSTEM,Request Payment,2017-01-19 14:16:17+00:00,UNDEFINED,2017-01-17 09:51:09+00:00,188708,188672.0,5,5
45,dd_declaration 86600_20,SYSTEM,Payment Handled,2017-01-23 16:32:00+00:00,UNDEFINED,2017-01-17 09:51:09+00:00,542451,353743.0,6,6
46,st_step 86610_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-17 09:51:37+00:00,EMPLOYEE,2017-01-17 09:51:37+00:00,0,0.0,1,1
46,st_step 86609_0,STAFF MEMBER,Declaration REJECTED by SUPERVISOR,2017-01-17 09:53:09+00:00,SUPERVISOR,2017-01-17 09:51:37+00:00,92,92.0,1,1
46,st_step 86608_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2017-01-20 08:05:00+00:00,EMPLOYEE,2017-01-17 09:51:37+00:00,252803,252711.0,6,6
46,st_step 86606_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-20 15:30:13+00:00,EMPLOYEE,2017-01-17 09:51:37+00:00,279516,26713.0,6,4
46,st_step 86607_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-20 15:30:38+00:00,SUPERVISOR,2017-01-17 09:51:37+00:00,279541,25.0,6,1
46,dd_declaration 86604_19,SYSTEM,Request Payment,2017-01-23 13:47:36+00:00,UNDEFINED,2017-01-17 09:51:37+00:00,532559,253018.0,6,6
46,dd_declaration 86604_20,SYSTEM,Payment Handled,2017-01-26 16:30:39+00:00,UNDEFINED,2017-01-17 09:51:37+00:00,801542,268983.0,6,6
47,st_step 86703_0,STAFF MEMBER,Declaration SAVED by EMPLOYEE,2017-01-17 15:02:56+00:00,EMPLOYEE,2017-01-17 15:02:56+00:00,0,0.0,1,1
48,st_step 86715_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-18 08:05:04+00:00,EMPLOYEE,2017-01-18 08:05:04+00:00,0,0.0,1,1
48,st_step 86713_0,STAFF MEMBER,Declaration REJECTED by PRE_APPROVER,2017-01-18 08:05:20+00:00,PRE_APPROVER,2017-01-18 08:05:04+00:00,16,16.0,1,1
48,st_step 86714_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2017-01-18 08:29:42+00:00,EMPLOYEE,2017-01-18 08:05:04+00:00,1478,1462.0,2,2
48,st_step 86712_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-18 10:07:02+00:00,EMPLOYEE,2017-01-18 08:05:04+00:00,7318,5840.0,3,3
48,st_step 86711_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-01-18 10:07:35+00:00,PRE_APPROVER,2017-01-18 08:05:04+00:00,7351,33.0,3,1
48,st_step 86710_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-18 10:43:52+00:00,SUPERVISOR,2017-01-18 08:05:04+00:00,9528,2177.0,3,3
48,dd_declaration 86708_19,SYSTEM,Request Payment,2017-01-19 15:22:12+00:00,UNDEFINED,2017-01-18 08:05:04+00:00,112628,103100.0,5,5
48,dd_declaration 86708_20,SYSTEM,Payment Handled,2017-01-23 16:32:00+00:00,UNDEFINED,2017-01-18 08:05:04+00:00,462416,349788.0,6,6
49,st_step 86618_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-18 10:51:45+00:00,EMPLOYEE,2017-01-18 10:51:45+00:00,0,0.0,1,1
49,st_step 86619_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-01-18 10:55:29+00:00,PRE_APPROVER,2017-01-18 10:51:45+00:00,224,224.0,1,1
49,st_step 86617_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-19 08:10:42+00:00,SUPERVISOR,2017-01-18 10:51:45+00:00,76737,76513.0,5,5
49,dd_declaration 86615_19,SYSTEM,Request Payment,2017-01-19 12:37:47+00:00,UNDEFINED,2017-01-18 10:51:45+00:00,92762,16025.0,5,4
49,dd_declaration 86615_20,SYSTEM,Payment Handled,2017-01-23 16:32:00+00:00,UNDEFINED,2017-01-18 10:51:45+00:00,452415,359653.0,6,6
50,st_step 86629_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-18 12:44:32+00:00,EMPLOYEE,2017-01-18 12:44:32+00:00,0,0.0,1,1
50,st_step 86630_0,STAFF MEMBER,Declaration REJECTED by PRE_APPROVER,2017-01-18 12:44:39+00:00,PRE_APPROVER,2017-01-18 12:44:32+00:00,7,7.0,1,1
50,st_step 86631_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2017-01-20 14:44:10+00:00,EMPLOYEE,2017-01-18 12:44:32+00:00,179978,179971.0,5,5
50,st_step 86626_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-23 08:31:12+00:00,EMPLOYEE,2017-01-18 12:44:32+00:00,416800,236822.0,6,5
50,st_step 86627_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-01-23 08:31:16+00:00,PRE_APPROVER,2017-01-18 12:44:32+00:00,416804,4.0,6,1
50,st_step 86628_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-23 13:26:38+00:00,SUPERVISOR,2017-01-18 12:44:32+00:00,434526,17722.0,6,4
50,st_step 86625_0,STAFF MEMBER,Declaration REJECTED by MISSING,2017-01-26 12:04:38+00:00,MISSING,2017-01-18 12:44:32+00:00,688806,254280.0,6,6
50,st_step 86624_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-26 12:33:37+00:00,EMPLOYEE,2017-01-18 12:44:32+00:00,690545,1739.0,6,2
50,st_step 86622_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-01-26 12:33:40+00:00,PRE_APPROVER,2017-01-18 12:44:32+00:00,690548,3.0,6,1
50,st_step 86623_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-26 12:52:11+00:00,SUPERVISOR,2017-01-18 12:44:32+00:00,691659,1111.0,6,2
50,dd_declaration 86620_19,SYSTEM,Request Payment,2017-02-02 13:31:08+00:00,UNDEFINED,2017-01-18 12:44:32+00:00,1298796,607137.0,7,6
50,dd_declaration 86620_20,SYSTEM,Payment Handled,2017-02-06 16:31:41+00:00,UNDEFINED,2017-01-18 12:44:32+00:00,1655229,356433.0,7,6
51,st_step 86640_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-18 12:50:29+00:00,EMPLOYEE,2017-01-18 12:50:29+00:00,0,0.0,1,1
51,st_step 86639_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-01-19 12:51:22+00:00,PRE_APPROVER,2017-01-18 12:50:29+00:00,86453,86453.0,5,5
51,st_step 86637_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-19 13:00:15+00:00,SUPERVISOR,2017-01-18 12:50:29+00:00,86986,533.0,5,2
51,st_step 86638_0,STAFF MEMBER,Declaration REJECTED by MISSING,2017-01-24 11:54:35+00:00,MISSING,2017-01-18 12:50:29+00:00,515046,428060.0,6,6
51,st_step 86634_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-24 13:43:34+00:00,EMPLOYEE,2017-01-18 12:50:29+00:00,521585,6539.0,6,3
51,st_step 86635_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-01-24 13:44:45+00:00,PRE_APPROVER,2017-01-18 12:50:29+00:00,521656,71.0,6,1
51,st_step 86636_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-24 13:45:18+00:00,SUPERVISOR,2017-01-18 12:50:29+00:00,521689,33.0,6,1
51,dd_declaration 86632_19,SYSTEM,Request Payment,2017-01-27 09:53:36+00:00,UNDEFINED,2017-01-18 12:50:29+00:00,766987,245298.0,6,5
51,dd_declaration 86632_20,SYSTEM,Payment Handled,2017-01-30 16:31:35+00:00,UNDEFINED,2017-01-18 12:50:29+00:00,1050066,283079.0,6,6
52,st_step 86645_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-19 08:18:59+00:00,EMPLOYEE,2017-01-19 08:18:59+00:00,0,0.0,1,1
52,st_step 86644_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-01-19 08:19:53+00:00,PRE_APPROVER,2017-01-19 08:18:59+00:00,54,54.0,1,1
52,st_step 86643_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-19 11:30:53+00:00,SUPERVISOR,2017-01-19 08:18:59+00:00,11514,11460.0,4,4
52,dd_declaration 86641_19,SYSTEM,Request Payment,2017-01-23 13:47:08+00:00,UNDEFINED,2017-01-19 08:18:59+00:00,365289,353775.0,6,6
52,dd_declaration 86641_20,SYSTEM,Payment Handled,2017-01-26 16:30:39+00:00,UNDEFINED,2017-01-19 08:18:59+00:00,634300,269011.0,6,6
53,st_step 86649_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-19 10:15:02+00:00,EMPLOYEE,2017-01-19 10:15:02+00:00,0,0.0,1,1
53,st_step 86648_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-19 10:15:12+00:00,SUPERVISOR,2017-01-19 10:15:02+00:00,10,10.0,1,1
53,dd_declaration 86646_19,SYSTEM,Request Payment,2017-01-23 09:05:38+00:00,UNDEFINED,2017-01-19 10:15:02+00:00,341436,341426.0,6,6
53,dd_declaration 86646_20,SYSTEM,Payment Handled,2017-01-26 16:30:39+00:00,UNDEFINED,2017-01-19 10:15:02+00:00,627337,285901.0,6,6
54,st_step 86653_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-19 12:52:10+00:00,EMPLOYEE,2017-01-19 12:52:10+00:00,0,0.0,1,1
54,st_step 86652_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-19 12:59:33+00:00,SUPERVISOR,2017-01-19 12:52:10+00:00,443,443.0,2,2
54,dd_declaration 86650_19,SYSTEM,Request Payment,2017-01-20 09:45:59+00:00,UNDEFINED,2017-01-19 12:52:10+00:00,75229,74786.0,5,5
54,dd_declaration 86650_20,SYSTEM,Payment Handled,2017-01-23 16:32:00+00:00,UNDEFINED,2017-01-19 12:52:10+00:00,358790,283561.0,6,6
55,st_step 86657_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-19 12:53:43+00:00,EMPLOYEE,2017-01-19 12:53:43+00:00,0,0.0,1,1
55,st_step 86656_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-19 12:54:05+00:00,SUPERVISOR,2017-01-19 12:53:43+00:00,22,22.0,1,1
55,dd_declaration 86654_19,SYSTEM,Request Payment,2017-01-19 15:22:44+00:00,UNDEFINED,2017-01-19 12:53:43+00:00,8941,8919.0,3,3
55,dd_declaration 86654_20,SYSTEM,Payment Handled,2017-01-23 16:32:00+00:00,UNDEFINED,2017-01-19 12:53:43+00:00,358697,349756.0,6,6
56,st_step 86661_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-19 13:23:02+00:00,EMPLOYEE,2017-01-19 13:23:02+00:00,0,0.0,1,1
56,st_step 86660_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-19 13:34:45+00:00,SUPERVISOR,2017-01-19 13:23:02+00:00,703,703.0,2,2
56,dd_declaration 86658_19,SYSTEM,Request Payment,2017-01-20 09:48:04+00:00,UNDEFINED,2017-01-19 13:23:02+00:00,73502,72799.0,5,5
56,dd_declaration 86658_20,SYSTEM,Payment Handled,2017-01-23 16:32:00+00:00,UNDEFINED,2017-01-19 13:23:02+00:00,356938,283436.0,6,6
57,st_step 86663_0,STAFF MEMBER,Declaration SAVED by EMPLOYEE,2017-01-19 17:15:02+00:00,EMPLOYEE,2017-01-19 17:15:02+00:00,0,0.0,1,1
58,st_step 86666_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-20 07:17:31+00:00,EMPLOYEE,2017-01-20 07:17:31+00:00,0,0.0,1,1
58,st_step 86667_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-20 07:17:45+00:00,SUPERVISOR,2017-01-20 07:17:31+00:00,14,14.0,1,1
58,dd_declaration 86664_19,SYSTEM,Request Payment,2017-01-25 09:29:14+00:00,UNDEFINED,2017-01-20 07:17:31+00:00,439903,439889.0,6,6
58,dd_declaration 86664_20,SYSTEM,Payment Handled,2017-01-30 16:31:35+00:00,UNDEFINED,2017-01-20 07:17:31+00:00,897244,457341.0,6,6
59,st_step 86670_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-20 08:27:47+00:00,EMPLOYEE,2017-01-20 08:27:47+00:00,0,0.0,1,1
59,st_step 86671_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-20 08:31:34+00:00,SUPERVISOR,2017-01-20 08:27:47+00:00,227,227.0,1,1
59,dd_declaration 86668_19,SYSTEM,Request Payment,2017-01-20 11:12:42+00:00,UNDEFINED,2017-01-20 08:27:47+00:00,9895,9668.0,3,3
59,dd_declaration 86668_20,SYSTEM,Payment Handled,2017-01-23 16:32:00+00:00,UNDEFINED,2017-01-20 08:27:47+00:00,288253,278358.0,6,6
60,st_step 86674_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-20 09:54:08+00:00,EMPLOYEE,2017-01-20 09:54:08+00:00,0,0.0,1,1
60,st_step 86675_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-01-20 09:54:15+00:00,PRE_APPROVER,2017-01-20 09:54:08+00:00,7,7.0,1,1
60,st_step 86676_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-20 14:39:52+00:00,SUPERVISOR,2017-01-20 09:54:08+00:00,17144,17137.0,4,4
60,dd_declaration 86672_19,SYSTEM,Request Payment,2017-01-27 09:21:59+00:00,UNDEFINED,2017-01-20 09:54:08+00:00,602871,585727.0,6,6
60,dd_declaration 86672_20,SYSTEM,Payment Handled,2017-01-30 16:31:35+00:00,UNDEFINED,2017-01-20 09:54:08+00:00,887847,284976.0,6,6
61,st_step 86680_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-20 10:25:50+00:00,EMPLOYEE,2017-01-20 10:25:50+00:00,0,0.0,1,1
61,st_step 86679_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-20 10:26:05+00:00,SUPERVISOR,2017-01-20 10:25:50+00:00,15,15.0,1,1
61,dd_declaration 86677_19,SYSTEM,Request Payment,2017-01-25 09:28:52+00:00,UNDEFINED,2017-01-20 10:25:50+00:00,428582,428567.0,6,6
61,dd_declaration 86677_20,SYSTEM,Payment Handled,2017-01-30 16:31:35+00:00,UNDEFINED,2017-01-20 10:25:50+00:00,885945,457363.0,6,6
62,st_step 86684_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-20 10:26:26+00:00,EMPLOYEE,2017-01-20 10:26:26+00:00,0,0.0,1,1
62,st_step 86683_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-24 10:35:58+00:00,SUPERVISOR,2017-01-20 10:26:26+00:00,346172,346172.0,6,6
62,dd_declaration 86681_19,SYSTEM,Request Payment,2017-01-27 11:06:38+00:00,UNDEFINED,2017-01-20 10:26:26+00:00,607212,261040.0,6,6
62,dd_declaration 86681_20,SYSTEM,Payment Handled,2017-01-30 16:31:35+00:00,UNDEFINED,2017-01-20 10:26:26+00:00,885909,278697.0,6,6
63,st_step 86688_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-20 10:47:08+00:00,EMPLOYEE,2017-01-20 10:47:08+00:00,0,0.0,1,1
63,st_step 86687_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-20 14:32:16+00:00,SUPERVISOR,2017-01-20 10:47:08+00:00,13508,13508.0,4,4
63,dd_declaration 86685_19,SYSTEM,Request Payment,2017-01-27 09:54:38+00:00,UNDEFINED,2017-01-20 10:47:08+00:00,601650,588142.0,6,6
63,dd_declaration 86685_20,SYSTEM,Payment Handled,2017-01-30 16:31:35+00:00,UNDEFINED,2017-01-20 10:47:08+00:00,884667,283017.0,6,6
64,st_step 86692_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-23 07:39:02+00:00,EMPLOYEE,2017-01-23 07:39:02+00:00,0,0.0,1,1
64,st_step 86691_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-23 07:42:47+00:00,SUPERVISOR,2017-01-23 07:39:02+00:00,225,225.0,1,1
64,dd_declaration 86689_19,SYSTEM,Request Payment,2017-01-30 09:34:28+00:00,UNDEFINED,2017-01-23 07:39:02+00:00,611726,611501.0,6,6
64,dd_declaration 86689_20,SYSTEM,Payment Handled,2017-02-02 16:32:43+00:00,UNDEFINED,2017-01-23 07:39:02+00:00,896021,284295.0,6,6
65,st_step 86695_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-23 10:44:59+00:00,EMPLOYEE,2017-01-23 10:44:59+00:00,0,0.0,1,1
65,st_step 86697_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-01-23 10:58:05+00:00,PRE_APPROVER,2017-01-23 10:44:59+00:00,786,786.0,2,2
65,st_step 86696_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-24 12:19:46+00:00,SUPERVISOR,2017-01-23 10:44:59+00:00,92087,91301.0,5,5
65,dd_declaration 86693_19,SYSTEM,Request Payment,2017-01-24 13:51:37+00:00,UNDEFINED,2017-01-23 10:44:59+00:00,97598,5511.0,5,3
65,dd_declaration 86693_20,SYSTEM,Payment Handled,2017-01-26 16:30:39+00:00,UNDEFINED,2017-01-23 10:44:59+00:00,279940,182342.0,6,5
66,st_step 90826_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-23 14:11:38+00:00,EMPLOYEE,2017-01-23 14:11:38+00:00,0,0.0,1,1
66,st_step 90827_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-01-23 14:25:03+00:00,PRE_APPROVER,2017-01-23 14:11:38+00:00,805,805.0,2,2
66,st_step 90828_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-23 14:25:29+00:00,SUPERVISOR,2017-01-23 14:11:38+00:00,831,26.0,2,1
66,dd_declaration 90824_19,SYSTEM,Request Payment,2017-01-24 11:51:28+00:00,UNDEFINED,2017-01-23 14:11:38+00:00,77990,77159.0,5,5
66,dd_declaration 90824_20,SYSTEM,Payment Handled,2017-01-26 16:30:39+00:00,UNDEFINED,2017-01-23 14:11:38+00:00,267541,189551.0,6,5
67,st_step 93590_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-01-23 14:24:36+00:00,EMPLOYEE,2017-01-23 14:24:36+00:00,0,0.0,1,1
